filename,chroma_stft,rmse,spectral_centroid,spectral_bandwidth,rolloff,zero_crossing_rate,mfcc1,mfcc2,mfcc3,mfcc4,mfcc5,mfcc6,mfcc7,mfcc8,mfcc9,mfcc10,mfcc11,mfcc12,mfcc13,mfcc14,mfcc15,mfcc16,mfcc17,mfcc18,mfcc19,mfcc20,label
only_the_young_chorus.wav,0.41371509432792664,0.14671707153320312,2928.4964644048873,2885.297982215419,6457.3161436925775,0.1097872529315764,-75.11244201660156,68.88858032226562,6.556148052215576,18.91277313232422,5.661896705627441,13.688655853271484,2.606233835220337,10.7894287109375,5.7883381843566895,13.457204818725586,-1.9768472909927368,6.2472100257873535,0.7423095703125,4.367705821990967,-2.456176996231079,6.3447041511535645,1.2462379932403564,5.434423446655273,-1.637189269065857,1.9424387216567993,pop
dont_stop_me_now_chorus.wav,0.46764928102493286,0.17607389390468597,2870.539746774974,2537.2851039379093,5534.011474363017,0.1522240200870333,-34.27998733520508,67.89586639404297,-13.95229721069336,28.4688663482666,2.6834702491760254,14.643074989318848,8.555862426757812,11.635560035705566,-7.041309833526611,10.95961856842041,-2.6071605682373047,5.108990669250488,-2.375825881958008,1.9445158243179321,-1.7672219276428223,-0.37882962822914124,-7.964008331298828,0.4570574462413788,-6.168518543243408,-1.0595347881317139,rock
